x,z,y,speed
59.349998474121094,27.23000717163086,7.984197616577148
59.349998474121094,27.23000717163086,7.982916831970215
59.349998474121094,27.25700569152832,7.981533050537109
59.349998474121094,28.838619232177734,7.980930805206299
59.16816711425781,32.84286880493164,7.980340480804443
58.639564514160156,39.27047348022461,7.9784464836120605
57.95813751220703,48.124908447265625,7.977531433105469
57.133113861083984,59.40514373779297,7.976873397827148
56.36549377441406,73.1314468383789,7.975594520568848
54.42475509643555,107.8362045288086,7.973760604858398
53.336185455322266,127.30221557617188,7.968629837036133
52.249507904052734,146.73464965820312,8.001874923706055
51.182071685791016,165.8232421875,8.000533103942871
51.05819320678711,168.03831481933594,7.998344421386719
50.91544723510742,170.5912322998047,7.9972076416015625
50.64668273925781,175.39749145507812,7.996374607086182
50.32990264892578,181.06265258789062,7.994642734527588
49.87713623046875,189.15940856933594,7.992792129516602
49.454795837402344,199.72264099121094,7.986807823181152
48.772865295410156,212.68313598632812,7.985702991485596
48.603912353515625,228.08131408691406,7.985016822814941
51.40162658691406,245.58453369140625,7.984383583068848
52.898773193359375,248.52197265625,7.983314514160156
52.99568557739258,248.513916015625,7.982202053070068
54.898033142089844,248.489501953125,7.981934547424316
59.173553466796875,249.13511657714844,7.981270790100098
65.86920166015625,250.35198974609375,7.972122669219971
75.02630615234375,251.37200927734375,7.970505237579346
100.7343978881836,252.17437744140625,7.968921661376953
117.2444839477539,252.6577911376953,7.967324733734131
136.08746337890625,253.2095184326172,8.000873565673828
155.52670288085938,253.7787322998047,7.999946594238281
174.97900390625,254.3483428955078,7.998140335083008
194.44622802734375,254.91835021972656,7.995067119598389
213.89205932617188,255.48776245117188,7.993782997131348
233.33042907714844,256.05694580078125,7.993194580078125
252.78457641601562,256.6263427734375,7.9911298751831055
264.0233154296875,256.9553527832031,7.989811420440674
264.0233459472656,256.9553527832031,7.988747596740723
264.0233459472656,256.9553527832031,7.987959861755371
264.02099609375,256.588134765625,7.985891819000244
264.0791931152344,254.03244018554688,7.983528137207031
264.230224609375,249.04611206054688,7.982439041137695
264.4549865722656,241.6248321533203,7.980731010437012
264.7532958984375,231.77621459960938,7.980017185211182
265.44183349609375,204.7598114013672,7.975936412811279
265.6019592285156,187.6041259765625,7.974853515625
265.7133483886719,168.3978729248047,7.974303245544434
265.8497009277344,148.9486083984375,7.9731364250183105
266.0768127441406,129.48667907714844,7.970948696136475
266.1683654785156,110.03324890136719,7.969328880310059
266.2599182128906,90.58092498779297,7.968535900115967
266.35150146484375,71.12618255615234,7.967213153839111
266.4430847167969,51.67402648925781,8.001401901245117
266.53387451171875,32.38123321533203,7.999172210693359
266.53741455078125,30.049957275390625,7.995944023132324
266.53741455078125,30.049949645996094,7.995375156402588
266.4087829589844,30.066495895385742,7.994500160217285
264.4293518066406,29.989572525024414,7.99392032623291
260.0169677734375,29.702022552490234,7.992193222045898
253.1685333251953,29.31119155883789,7.989819526672363
243.89878845214844,28.78223419189453,7.989191055297852
232.20147705078125,28.114757537841797,7.988814353942871
218.0751953125,27.308673858642578,7.988123893737793
182.66441345214844,25.288066864013672,7.986743927001953
163.25230407714844,24.180355072021484,7.986400604248047
143.8128204345703,23.07108497619629,7.983634948730469
124.38958740234375,21.962738037109375,7.982230186462402
104.96453857421875,20.854284286499023,7.980767250061035
85.54496765136719,19.74614906311035,7.979754447937012
66.12791442871094,18.638158798217773,7.978969573974609
46.70985412597656,17.53011131286621,7.978094577789307
30.34304428100586,16.749597549438477,7.976794242858887
30.307147979736328,16.748302459716797,7.975651741027832
